gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
Other,21,DE,Free,227,80,0.03,Web,38,0,0
Other,25,AU,Student,15,35,0.28,Mobile,0,1,0
Other,51,US,Free,57,59,0.43,Web,24,0,0
Male,46,IN,Free,169,57,0.46,Desktop,40,0,1
Male,49,US,Premium,26,87,0.44,Mobile,0,1,0
Other,59,IN,Premium,269,97,0.34,Desktop,0,1,0
Female,33,CA,Student,182,6,0.4,Mobile,0,1,0
Other,43,AU,Student,78,15,0.08,Mobile,0,1,0
Male,49,UK,Premium,53,14,0.09,Web,0,1,1
Male,34,AU,Premium,288,63,0.34,Desktop,0,1,0
Female,19,US,Family,57,44,0.55,Desktop,0,1,0
Other,56,AU,Free,74,1,0.02,Web,12,0,0
Other,47,FR,Student,66,62,0.49,Mobile,0,1,0
Other,42,IN,Premium,264,50,0.58,Web,0,1,0
Female,58,DE,Family,213,86,0.29,Desktop,0,1,0
Female,53,DE,Free,115,70,0.05,Web,22,0,1
Male,45,FR,Student,23,18,0.27,Desktop,0,1,1
Other,50,UK,Free,160,94,0.5,Mobile,16,0,0
Male,21,DE,Student,291,9,0.44,Desktop,0,1,1
Other,42,AU,Premium,98,41,0.03,Desktop,0,1,0
Male,50,IN,Free,85,89,0.47,Mobile,16,0,1
Female,48,PK,Student,206,12,0.36,Mobile,0,1,0
Other,36,CA,Premium,51,9,0.41,Mobile,0,1,0
Other,21,PK,Free,236,85,0.16,Mobile,18,0,0
Male,40,DE,Premium,72,13,0.6,Web,0,1,0
Other,46,US,Free,268,68,0.59,Mobile,22,0,0
Male,54,AU,Family,16,98,0.56,Mobile,0,1,1
Other,21,CA,Free,65,63,0.34,Desktop,6,0,0
Other,34,PK,Student,31,80,0.01,Desktop,0,1,0
Male,45,PK,Premium,97,63,0.13,Web,0,1,0
Male,33,AU,Free,36,47,0.31,Web,18,0,0
Female,32,DE,Student,109,84,0.15,Desktop,0,1,0
Other,52,DE,Free,168,87,0.22,Desktop,34,0,0
Male,37,AU,Premium,33,28,0.21,Web,0,1,0
Female,49,AU,Free,12,41,0.41,Mobile,38,0,0
Female,39,IN,Family,217,36,0.03,Desktop,0,1,1
Male,58,UK,Premium,258,79,0.53,Mobile,0,1,0
Female,29,CA,Family,50,85,0.55,Mobile,0,1,1
Male,56,US,Family,112,16,0.54,Mobile,0,1,0
Male,38,PK,Free,93,91,0.29,Mobile,29,0,0
Male,50,AU,Family,126,42,0.46,Mobile,0,1,0
Male,58,UK,Free,191,5,0.4,Desktop,25,0,0
Male,53,FR,Free,258,48,0.15,Mobile,42,0,1
Male,21,CA,Free,145,29,0.55,Web,36,0,0
Female,21,AU,Free,91,27,0.38,Desktop,8,0,0
Other,46,AU,Student,40,29,0.24,Web,0,1,0
Other,38,DE,Premium,241,12,0.08,Web,0,1,1
Female,54,UK,Free,285,5,0.36,Web,36,0,0
Other,34,FR,Free,280,88,0.31,Web,14,0,1
Male,23,DE,Family,15,43,0.26,Desktop,0,1,0
Male,45,UK,Student,125,56,0.47,Web,0,1,0
Female,24,CA,Student,35,67,0.37,Web,0,1,0
Other,39,PK,Family,115,84,0.55,Desktop,0,1,0
Female,21,DE,Student,36,40,0.27,Desktop,0,1,0
Female,16,CA,Free,65,95,0.59,Desktop,11,0,0
Male,47,CA,Family,122,1,0.47,Mobile,0,1,0
Other,47,IN,Premium,82,72,0.27,Web,0,1,1
Male,16,UK,Free,270,77,0.19,Mobile,48,0,0
Male,58,PK,Family,123,49,0.17,Web,0,1,0
Other,18,IN,Student,296,90,0.05,Web,0,1,1
Other,32,DE,Family,164,32,0.21,Desktop,0,1,0
Other,54,CA,Premium,88,24,0.51,Web,0,1,1
Female,53,PK,Family,249,53,0.28,Mobile,0,1,1
Male,36,CA,Student,51,91,0.31,Desktop,0,1,0
Male,53,US,Student,218,47,0.08,Mobile,0,1,0
Female,27,CA,Family,104,66,0.45,Desktop,0,1,0
Male,18,AU,Student,105,51,0.01,Mobile,0,1,1
Other,17,AU,Student,299,26,0.16,Mobile,0,1,0
Other,57,PK,Student,115,54,0.09,Desktop,0,1,0
Male,25,US,Free,68,13,0.51,Desktop,27,0,1
Male,48,AU,Premium,86,87,0.08,Mobile,0,1,0
Female,41,AU,Family,188,92,0.52,Web,0,1,0
Other,16,UK,Student,238,3,0.44,Desktop,0,1,0
Female,52,UK,Free,137,65,0.33,Desktop,46,0,1
Female,40,FR,Premium,83,90,0.54,Mobile,0,1,0
Female,52,CA,Free,281,80,0.57,Desktop,17,0,0
Other,49,DE,Free,290,2,0.43,Desktop,35,0,0
Female,45,UK,Free,76,54,0.5,Mobile,41,0,0
Female,53,FR,Family,192,56,0.43,Web,0,1,0
Other,20,IN,Free,82,12,0.56,Web,37,0,0
Male,50,FR,Free,170,88,0.36,Desktop,10,0,0
Female,39,PK,Premium,286,7,0.18,Desktop,0,1,0
Male,58,PK,Premium,134,13,0.01,Desktop,0,1,0
Other,24,FR,Family,51,44,0.46,Web,0,1,0
Male,22,US,Free,295,21,0.27,Web,17,0,1
Male,49,CA,Premium,248,61,0.49,Mobile,0,1,0
Male,34,CA,Student,26,56,0.52,Mobile,0,1,0
Female,32,US,Student,153,78,0.14,Desktop,0,1,0
Male,29,IN,Student,270,71,0.14,Web,0,1,0
Other,20,AU,Premium,226,85,0.36,Web,0,1,1
Female,35,CA,Student,104,7,0.28,Desktop,0,1,0
Female,29,AU,Free,113,10,0.56,Desktop,44,0,0
Female,47,AU,Student,219,7,0.53,Mobile,0,1,0
Other,57,US,Family,224,59,0.55,Desktop,0,1,0
Female,48,PK,Student,166,50,0.39,Web,0,1,1
Other,41,CA,Free,125,17,0.34,Mobile,33,0,1
Male,31,IN,Free,110,70,0.33,Web,19,0,0
Other,42,CA,Family,272,5,0.39,Desktop,0,1,0
Other,27,AU,Student,97,1,0.46,Desktop,0,1,1
Female,51,PK,Family,207,92,0.14,Web,0,1,1
Other,45,AU,Student,46,6,0.28,Desktop,0,1,0
Female,52,AU,Free,189,85,0.37,Web,13,0,0
Male,47,FR,Premium,297,34,0.38,Web,0,1,0
Female,46,AU,Student,232,55,0.01,Web,0,1,1
Male,48,US,Premium,285,16,0.32,Desktop,0,1,0
Female,20,AU,Premium,158,41,0.07,Mobile,0,1,1
Male,40,CA,Student,298,92,0.51,Web,0,1,1
Other,36,AU,Premium,90,45,0.13,Web,0,1,1
Other,57,US,Free,221,22,0.44,Desktop,32,0,1
Female,22,AU,Free,52,17,0.2,Mobile,32,0,0
Female,54,IN,Free,37,55,0.48,Web,35,0,0
Other,20,FR,Family,219,94,0.19,Web,0,1,0
Male,53,PK,Premium,213,18,0.26,Mobile,0,1,1
Female,26,FR,Student,56,44,0.38,Web,0,1,0
Male,43,PK,Student,258,47,0.16,Web,0,1,1
Male,37,UK,Free,65,56,0.31,Desktop,44,0,0
Other,24,AU,Student,10,85,0.33,Web,0,1,0
Female,24,IN,Family,42,39,0.45,Web,0,1,0
Male,54,US,Family,107,30,0.1,Mobile,0,1,0
Male,24,PK,Family,66,81,0.5,Web,0,1,0
Other,38,AU,Student,261,60,0.32,Web,0,1,0
Female,44,US,Family,193,85,0.4,Desktop,0,1,0
Other,24,DE,Family,40,38,0.57,Desktop,0,1,0
Male,34,UK,Student,13,90,0.44,Web,0,1,1
Other,48,PK,Free,23,76,0.01,Web,17,0,0
Other,31,CA,Student,227,74,0.47,Web,0,1,1
Other,52,IN,Premium,163,87,0.45,Mobile,0,1,0
Female,49,AU,Student,195,60,0.33,Web,0,1,0
Female,25,DE,Premium,270,35,0.32,Mobile,0,1,0
Other,36,FR,Premium,99,38,0.56,Mobile,0,1,0
Female,50,US,Free,224,39,0.25,Desktop,8,0,0
Female,37,DE,Premium,116,29,0.58,Desktop,0,1,0
Other,38,DE,Family,278,3,0.25,Web,0,1,1
Female,23,DE,Student,62,86,0.5,Web,0,1,1
Male,56,IN,Premium,217,34,0.15,Desktop,0,1,0
Male,41,DE,Student,126,66,0.59,Web,0,1,1
Other,59,FR,Student,116,90,0.14,Mobile,0,1,0
Other,16,UK,Premium,79,61,0.48,Mobile,0,1,0
Female,21,UK,Student,206,30,0.38,Desktop,0,1,0
Other,22,FR,Family,53,51,0.44,Mobile,0,1,0
Male,58,US,Premium,43,18,0.15,Web,0,1,1
Other,28,FR,Student,145,90,0.28,Desktop,0,1,0
Female,16,CA,Family,57,74,0.51,Web,0,1,0
Male,25,FR,Student,149,92,0.33,Desktop,0,1,1
Female,54,PK,Premium,85,19,0.34,Web,0,1,0
Male,17,CA,Family,70,5,0.6,Mobile,0,1,0
Other,34,CA,Free,135,31,0.2,Mobile,46,0,0
Male,32,US,Premium,204,16,0.53,Desktop,0,1,1
Other,29,AU,Free,177,96,0.18,Web,17,0,1
Male,26,IN,Student,238,1,0.05,Mobile,0,1,0
Male,52,UK,Student,151,54,0.19,Desktop,0,1,0
Male,24,PK,Free,136,50,0.4,Desktop,6,0,0
Female,20,CA,Family,74,10,0.09,Mobile,0,1,1
Other,56,PK,Free,232,63,0.01,Mobile,35,0,0
Male,34,UK,Premium,138,41,0.04,Web,0,1,0
Female,50,CA,Free,297,44,0.34,Desktop,26,0,1
Female,36,FR,Family,19,81,0.52,Mobile,0,1,0
Female,56,FR,Free,264,28,0.3,Mobile,8,0,0
Other,22,DE,Family,203,92,0.35,Mobile,0,1,0
Female,25,AU,Free,104,51,0.2,Desktop,28,0,0
Male,41,AU,Premium,272,3,0.47,Desktop,0,1,0
Male,52,IN,Student,299,56,0.59,Desktop,0,1,0
Other,35,FR,Family,249,64,0.56,Web,0,1,0
Other,39,FR,Student,201,60,0.51,Web,0,1,1
Male,40,IN,Free,103,85,0.38,Mobile,33,0,1
Other,24,UK,Free,226,98,0.1,Web,20,0,0
Male,44,AU,Family,137,38,0.2,Desktop,0,1,0
Male,54,AU,Premium,43,26,0.59,Mobile,0,1,1
Other,46,PK,Family,81,38,0.33,Mobile,0,1,0
Male,21,PK,Premium,137,75,0.05,Mobile,0,1,0
Male,20,IN,Premium,248,79,0.07,Desktop,0,1,0
Female,24,DE,Family,151,30,0.16,Mobile,0,1,1
Other,46,FR,Family,32,29,0.19,Desktop,0,1,0
Other,25,UK,Free,36,16,0.5,Mobile,11,0,0
Other,34,AU,Free,262,17,0.18,Desktop,27,0,0
Male,36,UK,Free,54,37,0.52,Mobile,27,0,0
Male,37,US,Student,52,41,0.28,Mobile,0,1,0
Female,31,FR,Free,145,7,0.01,Web,41,0,0
Other,17,DE,Premium,32,71,0.27,Desktop,0,1,0
Male,58,DE,Family,295,12,0.49,Web,0,1,0
Female,18,AU,Premium,139,55,0.44,Mobile,0,1,0
Female,57,AU,Premium,125,60,0.26,Web,0,1,1
Male,31,DE,Free,151,46,0.6,Desktop,18,0,0
Female,43,IN,Student,275,38,0.59,Web,0,1,0
Female,37,US,Family,204,59,0.39,Mobile,0,1,1
Other,27,IN,Family,234,56,0.15,Web,0,1,0
Male,30,AU,Family,267,45,0.17,Mobile,0,1,1
Male,51,IN,Free,263,83,0.03,Desktop,42,0,1
Male,30,AU,Family,78,65,0.08,Desktop,0,1,1
Male,37,US,Student,199,55,0.28,Mobile,0,1,0
Other,23,US,Free,103,10,0.58,Mobile,38,0,0
Male,32,IN,Premium,114,62,0.59,Desktop,0,1,1
Other,50,CA,Premium,25,28,0.11,Mobile,0,1,0
Female,37,AU,Student,148,84,0.02,Web,0,1,0
Other,37,IN,Premium,244,13,0.31,Mobile,0,1,0
Female,38,CA,Free,55,33,0.18,Mobile,49,0,0
Female,24,CA,Premium,141,56,0.43,Desktop,0,1,0
Male,42,UK,Premium,133,3,0.1,Web,0,1,0
Male,37,CA,Family,166,38,0.17,Desktop,0,1,0
Female,44,FR,Free,113,14,0.57,Desktop,26,0,0
Other,18,UK,Student,113,5,0.27,Web,0,1,1
Other,41,US,Family,147,59,0.36,Desktop,0,1,1
Male,16,CA,Premium,203,38,0.35,Web,0,1,0
Female,49,AU,Student,188,45,0.31,Mobile,0,1,0
Female,31,UK,Family,131,76,0.58,Web,0,1,0
Male,23,CA,Family,78,48,0.43,Mobile,0,1,0
Male,54,IN,Student,243,93,0.51,Mobile,0,1,0
Other,35,IN,Family,230,60,0.09,Mobile,0,1,1
Male,33,IN,Premium,127,60,0.07,Web,0,1,0
Male,21,FR,Premium,210,29,0.35,Web,0,1,0
Other,59,PK,Free,32,88,0.12,Web,17,0,0
Other,39,UK,Premium,44,54,0.52,Mobile,0,1,0
Female,23,PK,Family,238,91,0.2,Mobile,0,1,0
Other,16,CA,Student,171,7,0.27,Mobile,0,1,1
Male,57,DE,Free,79,12,0.08,Web,47,0,0
Female,52,FR,Family,88,13,0.03,Desktop,0,1,0
Male,46,UK,Premium,273,3,0.22,Mobile,0,1,0
Male,42,CA,Family,35,50,0.06,Mobile,0,1,1
Female,25,FR,Free,16,83,0.35,Mobile,24,0,0
Male,38,US,Premium,89,54,0.28,Mobile,0,1,0
Male,25,FR,Family,220,64,0.57,Desktop,0,1,0
Male,47,CA,Premium,129,85,0.27,Mobile,0,1,0
Female,38,AU,Family,185,2,0.05,Mobile,0,1,0
Male,32,PK,Family,286,39,0.01,Mobile,0,1,0
Male,58,UK,Student,83,8,0.09,Desktop,0,1,0
Female,27,FR,Family,242,1,0.0,Desktop,0,1,1
Male,58,US,Student,134,67,0.27,Web,0,1,0
Female,57,AU,Family,180,45,0.54,Web,0,1,0
Female,39,CA,Family,206,37,0.54,Web,0,1,0
Female,55,CA,Student,97,25,0.39,Desktop,0,1,0
Male,21,AU,Free,236,88,0.27,Mobile,27,0,0
Male,18,PK,Premium,226,7,0.32,Web,0,1,0
Other,24,US,Free,60,93,0.47,Desktop,35,0,0
Male,36,PK,Premium,270,73,0.42,Desktop,0,1,1
Female,50,DE,Free,128,9,0.26,Desktop,35,0,0
Other,26,PK,Free,171,49,0.21,Mobile,40,0,0
Female,28,US,Student,299,96,0.49,Desktop,0,1,1
Male,45,FR,Free,227,14,0.28,Desktop,17,0,1
Male,47,US,Family,165,22,0.14,Mobile,0,1,0
Male,36,DE,Premium,22,44,0.33,Mobile,0,1,0
Male,41,DE,Family,118,94,0.53,Web,0,1,1
Other,53,IN,Free,221,50,0.36,Mobile,5,0,0
Female,50,DE,Free,94,64,0.49,Desktop,47,0,1
Male,25,US,Premium,165,60,0.58,Mobile,0,1,0
Other,40,UK,Free,239,57,0.53,Mobile,29,0,0
Other,33,UK,Premium,146,25,0.43,Desktop,0,1,0
Other,19,FR,Premium,118,87,0.46,Desktop,0,1,0
Other,36,US,Student,128,22,0.6,Desktop,0,1,0
Female,28,DE,Family,251,38,0.1,Mobile,0,1,0
Male,50,US,Family,228,33,0.07,Desktop,0,1,1
Female,38,FR,Premium,222,62,0.31,Web,0,1,0
Female,55,PK,Family,124,69,0.43,Desktop,0,1,1
Male,18,CA,Family,203,12,0.24,Mobile,0,1,1
Female,28,CA,Family,292,28,0.08,Desktop,0,1,0
Female,47,CA,Student,235,10,0.1,Mobile,0,1,0
Other,25,AU,Premium,69,32,0.29,Desktop,0,1,0
Male,48,IN,Student,137,43,0.24,Web,0,1,1
Other,43,FR,Family,59,65,0.28,Desktop,0,1,0
Male,36,CA,Free,233,76,0.55,Desktop,33,0,1
Other,33,US,Premium,140,77,0.37,Desktop,0,1,0
Female,55,AU,Family,213,36,0.46,Web,0,1,0
Female,46,FR,Family,139,44,0.21,Mobile,0,1,0
Male,45,DE,Free,53,18,0.38,Mobile,22,0,1
Female,51,UK,Student,268,9,0.3,Desktop,0,1,0
Female,20,FR,Free,74,10,0.27,Mobile,25,0,0
Male,30,AU,Free,51,93,0.2,Mobile,45,0,0
Male,58,UK,Premium,222,68,0.26,Desktop,0,1,1
Male,51,IN,Student,144,59,0.16,Mobile,0,1,0
Other,37,AU,Free,180,11,0.32,Web,9,0,0
Female,16,US,Premium,62,53,0.53,Desktop,0,1,1
Female,36,AU,Student,70,61,0.29,Mobile,0,1,0
Female,19,PK,Family,165,12,0.48,Desktop,0,1,0
Other,38,UK,Premium,229,54,0.26,Mobile,0,1,0
Male,22,CA,Student,180,77,0.1,Desktop,0,1,0
Male,56,AU,Student,173,83,0.01,Web,0,1,0
Female,40,AU,Premium,152,8,0.09,Web,0,1,1
Other,58,US,Free,214,80,0.21,Desktop,47,0,1
Female,48,CA,Student,286,61,0.08,Mobile,0,1,1
Female,42,FR,Premium,188,35,0.15,Desktop,0,1,0
Female,43,AU,Student,29,5,0.25,Desktop,0,1,0
Male,20,US,Family,161,59,0.44,Mobile,0,1,0
Male,39,IN,Student,123,6,0.53,Mobile,0,1,0
Male,53,US,Student,107,6,0.53,Desktop,0,1,0
Female,34,IN,Student,99,60,0.19,Desktop,0,1,1
Female,59,FR,Student,270,89,0.23,Desktop,0,1,1
Female,28,IN,Premium,220,96,0.01,Desktop,0,1,0
Male,54,AU,Family,129,54,0.26,Desktop,0,1,0
Male,22,US,Free,145,21,0.44,Desktop,26,0,0
Female,52,DE,Free,248,66,0.02,Desktop,5,0,1
Other,28,CA,Premium,168,15,0.48,Mobile,0,1,0
Other,30,CA,Family,15,81,0.26,Desktop,0,1,0
Other,25,AU,Student,208,70,0.09,Web,0,1,0
Female,17,UK,Premium,188,45,0.28,Desktop,0,1,0
Male,51,PK,Premium,13,93,0.02,Desktop,0,1,0
Male,23,AU,Premium,49,33,0.28,Desktop,0,1,0
Other,43,PK,Free,241,38,0.24,Desktop,15,0,0
Female,25,FR,Free,287,23,0.51,Web,43,0,0
Male,58,CA,Family,141,84,0.27,Desktop,0,1,0
Female,49,DE,Free,287,52,0.27,Mobile,34,0,0
Other,34,CA,Student,25,76,0.45,Web,0,1,0
Other,59,PK,Premium,135,99,0.57,Desktop,0,1,1
Female,28,IN,Family,146,88,0.35,Web,0,1,1
Female,31,DE,Premium,94,97,0.04,Desktop,0,1,0
Other,43,AU,Premium,227,37,0.13,Desktop,0,1,0
Male,24,IN,Free,255,45,0.05,Mobile,40,0,0
Other,55,DE,Family,191,88,0.12,Web,0,1,0
Female,37,PK,Free,239,39,0.22,Mobile,46,0,1
Female,42,AU,Student,205,13,0.12,Web,0,1,1
Male,35,CA,Student,110,96,0.41,Web,0,1,1
Other,25,UK,Premium,146,37,0.1,Web,0,1,1
Other,38,IN,Free,86,59,0.52,Desktop,8,0,0
Male,56,UK,Premium,110,94,0.33,Web,0,1,0
Female,54,FR,Family,49,25,0.01,Web,0,1,1
Male,56,CA,Student,75,68,0.44,Mobile,0,1,1
Other,46,AU,Student,173,44,0.57,Web,0,1,0
Male,55,FR,Premium,94,72,0.29,Desktop,0,1,0
Female,55,AU,Student,279,24,0.23,Desktop,0,1,1
Male,21,IN,Free,226,80,0.43,Web,37,0,0
Female,49,AU,Free,210,11,0.07,Mobile,8,0,0
Male,24,FR,Premium,256,11,0.3,Desktop,0,1,0
Other,23,IN,Free,77,12,0.07,Desktop,8,0,1
Male,25,DE,Free,249,33,0.07,Web,18,0,0
Female,56,AU,Free,184,19,0.1,Desktop,27,0,0
Male,54,FR,Premium,224,60,0.4,Desktop,0,1,0
Other,46,IN,Premium,206,23,0.49,Desktop,0,1,0
Male,22,DE,Student,118,74,0.48,Web,0,1,0
Male,55,UK,Premium,63,46,0.53,Mobile,0,1,1
Male,40,IN,Family,110,16,0.09,Web,0,1,0
Female,17,DE,Free,209,49,0.51,Web,15,0,0
Other,49,CA,Family,168,87,0.48,Web,0,1,0
Female,26,PK,Premium,85,75,0.52,Web,0,1,1
Female,25,AU,Premium,26,88,0.11,Desktop,0,1,0
Male,57,UK,Free,213,85,0.05,Desktop,15,0,0
Other,28,US,Free,45,62,0.54,Web,24,0,1
Female,21,FR,Family,93,31,0.37,Desktop,0,1,0
Female,53,AU,Free,96,10,0.59,Mobile,15,0,1
Male,32,DE,Student,233,57,0.51,Mobile,0,1,1
Male,28,UK,Free,61,31,0.57,Mobile,48,0,1
Male,16,CA,Student,206,58,0.29,Desktop,0,1,0
Female,41,CA,Free,151,3,0.32,Mobile,10,0,0
Other,45,DE,Premium,196,42,0.13,Desktop,0,1,0
Other,54,PK,Family,242,1,0.35,Desktop,0,1,0
Male,16,AU,Premium,215,30,0.36,Desktop,0,1,0
Other,46,PK,Family,14,23,0.19,Desktop,0,1,0
Other,34,DE,Free,221,71,0.16,Mobile,13,0,1
Other,44,FR,Free,157,15,0.01,Web,18,0,0
Other,18,US,Free,224,19,0.58,Desktop,40,0,1
Other,47,AU,Student,233,32,0.11,Mobile,0,1,0
Other,48,CA,Family,19,47,0.43,Mobile,0,1,1
Male,56,UK,Family,159,21,0.17,Mobile,0,1,0
Female,40,US,Family,167,60,0.37,Mobile,0,1,1
Male,55,UK,Student,84,46,0.21,Web,0,1,0
Other,49,PK,Family,264,89,0.23,Mobile,0,1,0
Other,53,DE,Free,219,92,0.13,Web,6,0,0
Other,48,IN,Student,206,85,0.19,Desktop,0,1,0
Other,56,DE,Free,260,21,0.06,Desktop,45,0,1
Female,57,DE,Premium,125,96,0.46,Mobile,0,1,1
Male,58,CA,Free,83,80,0.05,Mobile,16,0,0
Female,37,IN,Student,22,95,0.41,Desktop,0,1,1
Other,18,IN,Premium,274,64,0.51,Web,0,1,0
Other,30,AU,Premium,158,52,0.54,Mobile,0,1,0
Male,38,US,Student,28,51,0.09,Web,0,1,0
Other,16,IN,Free,124,51,0.13,Web,16,0,0
Other,49,IN,Student,166,69,0.14,Desktop,0,1,0
Female,32,PK,Student,154,70,0.57,Mobile,0,1,0
Other,27,UK,Premium,23,42,0.39,Web,0,1,0
Male,17,FR,Premium,239,42,0.01,Desktop,0,1,0
Male,54,US,Free,133,47,0.08,Desktop,41,0,0
Female,25,FR,Student,77,20,0.15,Desktop,0,1,0
Male,30,FR,Student,75,42,0.28,Mobile,0,1,1
Other,53,US,Student,113,59,0.35,Desktop,0,1,0
Female,18,US,Student,56,24,0.46,Web,0,1,0
Male,59,IN,Premium,141,99,0.07,Mobile,0,1,0
Male,20,IN,Free,114,44,0.47,Mobile,16,0,0
Male,16,US,Free,131,40,0.34,Web,47,0,0
Female,21,UK,Premium,49,46,0.16,Desktop,0,1,0
Other,59,PK,Free,203,11,0.21,Mobile,45,0,1
Other,59,US,Premium,179,26,0.3,Web,0,1,0
Male,59,PK,Family,126,21,0.05,Web,0,1,1
Male,31,UK,Free,237,50,0.54,Mobile,11,0,0
Female,23,PK,Premium,99,74,0.26,Mobile,0,1,0
Male,56,US,Free,205,64,0.47,Web,9,0,0
Female,52,PK,Student,297,63,0.1,Mobile,0,1,0
Other,44,UK,Family,242,96,0.32,Desktop,0,1,0
Male,29,US,Family,121,8,0.12,Desktop,0,1,0
Other,44,FR,Premium,48,72,0.51,Desktop,0,1,0
Female,21,IN,Premium,136,20,0.55,Web,0,1,1
Other,43,DE,Premium,257,62,0.51,Web,0,1,0
Other,34,CA,Premium,256,46,0.06,Mobile,0,1,0
Other,18,IN,Premium,132,38,0.35,Web,0,1,0
Other,35,FR,Premium,126,17,0.45,Web,0,1,0
Male,58,UK,Free,67,78,0.15,Mobile,44,0,0
Female,35,FR,Free,80,77,0.52,Desktop,26,0,0
Other,47,DE,Free,26,42,0.35,Mobile,30,0,1
Male,18,CA,Free,17,94,0.52,Desktop,45,0,0
Other,19,CA,Premium,149,55,0.43,Mobile,0,1,0
Other,28,AU,Premium,247,13,0.18,Desktop,0,1,0
Female,25,UK,Premium,12,40,0.06,Mobile,0,1,0
Male,26,CA,Free,244,73,0.32,Mobile,45,0,1
Other,39,US,Student,41,92,0.44,Web,0,1,0
Female,32,CA,Student,32,90,0.53,Desktop,0,1,0
Other,18,CA,Premium,263,73,0.45,Desktop,0,1,0
Other,50,DE,Free,85,7,0.47,Mobile,49,0,1
Other,29,AU,Premium,88,6,0.3,Desktop,0,1,1
Female,54,DE,Family,264,67,0.27,Mobile,0,1,0
Other,51,PK,Premium,151,86,0.34,Desktop,0,1,1
Other,40,UK,Free,58,78,0.21,Desktop,42,0,0
Male,48,FR,Free,128,5,0.29,Mobile,47,0,1
Other,37,AU,Free,75,13,0.18,Desktop,36,0,0
Other,40,CA,Family,80,46,0.39,Desktop,0,1,0
Male,23,CA,Premium,298,23,0.29,Desktop,0,1,0
Other,37,IN,Premium,101,26,0.25,Web,0,1,0
Other,20,UK,Family,281,37,0.41,Mobile,0,1,0
Other,43,UK,Premium,292,19,0.32,Mobile,0,1,1
Other,27,US,Student,50,89,0.02,Web,0,1,0
Other,24,AU,Premium,287,70,0.37,Mobile,0,1,0
Other,36,US,Family,248,92,0.39,Desktop,0,1,0
Other,23,FR,Family,273,37,0.32,Mobile,0,1,1
Female,31,IN,Free,88,91,0.48,Web,9,0,0
Other,46,FR,Student,70,98,0.21,Web,0,1,1
Female,40,IN,Student,265,31,0.54,Web,0,1,0
Male,57,US,Student,188,92,0.1,Mobile,0,1,0
Other,59,US,Free,15,42,0.49,Desktop,6,0,1
Male,42,US,Free,199,44,0.19,Mobile,44,0,0
Female,56,AU,Family,80,56,0.4,Web,0,1,1
Male,53,FR,Premium,266,4,0.17,Desktop,0,1,0
Male,59,IN,Premium,37,39,0.15,Web,0,1,0
Other,41,AU,Student,69,77,0.1,Desktop,0,1,1
Other,31,FR,Free,290,51,0.38,Mobile,33,0,1
Male,41,AU,Student,25,52,0.33,Mobile,0,1,0
Male,23,PK,Student,37,59,0.28,Desktop,0,1,1
Female,54,CA,Family,180,74,0.2,Web,0,1,0
Male,26,CA,Family,53,61,0.14,Mobile,0,1,1
Other,48,AU,Family,91,85,0.02,Web,0,1,1
Male,49,US,Free,211,56,0.03,Web,34,0,1
Other,22,AU,Free,139,65,0.57,Desktop,11,0,1
Other,33,DE,Free,42,63,0.53,Mobile,48,0,0
Female,18,AU,Student,200,31,0.49,Desktop,0,1,0
Female,57,PK,Premium,261,5,0.52,Desktop,0,1,0
Other,46,UK,Student,65,88,0.43,Mobile,0,1,0
Female,34,DE,Student,103,15,0.39,Desktop,0,1,1
Female,38,CA,Free,105,28,0.45,Desktop,40,0,0
Other,50,PK,Premium,253,92,0.23,Web,0,1,0
Male,21,AU,Premium,33,30,0.58,Mobile,0,1,0
Other,16,US,Free,239,36,0.17,Web,13,0,0
Male,54,DE,Premium,179,85,0.13,Web,0,1,1
Other,28,CA,Free,123,71,0.43,Web,31,0,0
Male,30,PK,Free,287,60,0.15,Web,36,0,1
Other,16,IN,Student,255,63,0.07,Web,0,1,0
Female,23,AU,Student,230,3,0.41,Mobile,0,1,1
Other,56,DE,Free,40,29,0.37,Desktop,44,0,1
Male,55,CA,Family,130,81,0.31,Web,0,1,0
Female,23,FR,Student,175,87,0.02,Desktop,0,1,0
Male,38,FR,Student,10,23,0.57,Desktop,0,1,0
Male,17,IN,Student,294,97,0.18,Web,0,1,0
Male,42,CA,Family,132,62,0.44,Mobile,0,1,0
Male,19,PK,Free,251,96,0.11,Desktop,40,0,1
Male,40,DE,Student,168,64,0.19,Web,0,1,0
Female,22,FR,Free,283,33,0.51,Desktop,18,0,1
Male,56,UK,Family,194,57,0.41,Desktop,0,1,0
Female,18,UK,Student,263,39,0.35,Mobile,0,1,0
Other,17,UK,Family,184,20,0.47,Desktop,0,1,0
Female,32,CA,Free,111,94,0.29,Desktop,20,0,0
Male,49,US,Free,230,78,0.06,Desktop,39,0,0
Male,34,DE,Student,204,11,0.03,Mobile,0,1,0
Other,18,DE,Student,284,71,0.05,Web,0,1,1
Female,41,AU,Free,201,47,0.04,Web,49,0,0
Female,26,DE,Student,67,7,0.02,Web,0,1,0
Other,34,DE,Premium,293,33,0.35,Desktop,0,1,0
Female,22,IN,Premium,98,37,0.39,Desktop,0,1,0
Other,49,CA,Family,112,71,0.19,Desktop,0,1,0
Other,30,IN,Premium,229,27,0.09,Web,0,1,1
