OrderID;Date;CustomerID;Product;Category;Quantity;UnitPrice;Total;PaymentMethod;Country
1628;2023-04-01 00:00:00;C5042;Cadira oficina;Oficina;2;293,87;587,74;Transferència;Alemanya
1629;2023-07-12 00:00:00;C9638;Portàtil;Electrònica;3;1276,67;3830,01;Targeta;Alemanya
1630;2023-04-13 00:00:00;C3944;Portàtil;Electrònica;4;889,84;3559,36;Targeta;Portugal
1631;2023-07-10 00:00:00;C2074;Mòbil;Electrònica;4;1111,82;4447,28;Transferència;França
1632;2023-03-10 00:00:00;C3824;Auriculars;Accessoris;4;37,46;149,84;Targeta;França
1633;2023-08-18 00:00:00;C5284;Mòbil;Electrònica;4;626,89;2507,56;PayPal;Itàlia
1634;2023-03-17 00:00:00;C1501;Cadira oficina;Oficina;2;287,25;574,5;Transferència;Itàlia
1635;2023-08-06 00:00:00;C6820;Mòbil;Electrònica;1;1131,48;1131,48;PayPal;Itàlia
1636;2023-08-18 00:00:00;C3302;Impressora;Oficina;2;312,34;624,68;Transferència;Alemanya
1637;2023-09-11 00:00:00;C5366;Cadira oficina;Oficina;5;124,35;621,75;PayPal;Portugal
1638;2023-05-24 00:00:00;C9450;Mòbil;Electrònica;1;855,51;855,51;Transferència;Alemanya
1639;2023-07-27 00:00:00;C1148;Ratolí;Accessoris;5;70,88;354,4;Targeta;Portugal
1640;2023-06-15 00:00:00;C9186;Impressora;Oficina;3;354,27;1062,81;Transferència;Espanya
1641;2023-09-21 00:00:00;C6728;Cadira oficina;Oficina;1;92,93;92,93;PayPal;Alemanya
1642;2023-07-19 00:00:00;C2982;Tablet;Electrònica;5;562,93;2814,65;PayPal;França
1643;2023-09-21 00:00:00;C8225;Mòbil;Electrònica;4;224,98;899,92;PayPal;Països Baixos
1644;2023-09-06 00:00:00;C1604;USB;Accessoris;2;32,26;64,52;PayPal;Països Baixos
1645;2023-10-12 00:00:00;C5597;Portàtil;Electrònica;2;1182,53;2365,06;Transferència;Espanya
1646;2023-12-31 00:00:00;C9740;Cadira oficina;Oficina;4;104,78;419,12;Transferència;Portugal
1647;2023-08-20 00:00:00;C1847;Tablet;Electrònica;1;192,75;192,75;PayPal;Països Baixos
1648;2023-08-13 00:00:00;C6192;Ratolí;Accessoris;5;46,78;233,9;PayPal;Espanya
1649;2023-08-04 00:00:00;C4673;Auriculars;Accessoris;3;71,13;213,39;Transferència;Espanya
1650;2023-08-08 00:00:00;C1726;Mòbil;Electrònica;1;640,74;640,74;PayPal;Alemanya
1651;2023-05-15 00:00:00;C1282;Teclat;Accessoris;2;87,13;174,26;PayPal;Països Baixos
1652;2023-01-25 00:00:00;C3970;USB;Accessoris;2;36,22;72,44;Targeta;França
1653;2023-06-02 00:00:00;C1066;Auriculars;Accessoris;2;193,29;386,58;Transferència;Països Baixos
1654;2023-11-22 00:00:00;C1564;Impressora;Oficina;2;260,79;521,58;PayPal;Alemanya
1655;2023-03-23 00:00:00;C4670;Teclat;Accessoris;2;97,05;194,1;Targeta;Països Baixos
1656;2023-04-13 00:00:00;C5631;Monitor;Electrònica;5;504,6;2523;Targeta;Països Baixos
1657;2023-07-28 00:00:00;C7906;Tablet;Electrònica;1;364,6;364,6;Transferència;Països Baixos
1658;2023-08-25 00:00:00;C4549;Portàtil;Electrònica;4;1470,58;5882,32;Transferència;França
1659;2023-02-15 00:00:00;C7966;Mòbil;Electrònica;3;409,92;1229,76;Transferència;Itàlia
1660;2023-10-28 00:00:00;C9089;USB;Accessoris;4;12,92;51,68;Transferència;Alemanya
1661;2023-02-04 00:00:00;C2559;Teclat;Accessoris;2;65,78;131,56;Targeta;Itàlia
1662;2023-08-31 00:00:00;C2294;Auriculars;Accessoris;3;110,11;330,33;PayPal;Itàlia
1663;2023-07-12 00:00:00;C9014;Mòbil;Electrònica;3;883,43;2650,29;PayPal;Portugal
1664;2023-10-26 00:00:00;C6956;Cadira oficina;Oficina;4;178,42;713,68;Targeta;Alemanya
1665;2023-03-16 00:00:00;C6073;Teclat;Accessoris;2;57,57;115,14;Transferència;Alemanya
1666;2023-06-27 00:00:00;C4787;Tablet;Electrònica;1;887,95;887,95;Targeta;Espanya
1667;2023-06-10 00:00:00;C6988;Mòbil;Electrònica;2;465,69;931,38;Targeta;França
1668;2023-05-12 00:00:00;C9867;Mòbil;Electrònica;2;1147,3;2294,6;Transferència;Espanya
1669;2023-01-01 00:00:00;C4259;USB;Accessoris;5;13,56;67,8;Transferència;Països Baixos
1670;2023-08-05 00:00:00;C2849;USB;Accessoris;4;13,47;53,88;Targeta;Alemanya
1671;2023-05-08 00:00:00;C5402;Ratolí;Accessoris;5;45,93;229,65;Transferència;França
1672;2023-04-19 00:00:00;C6491;Portàtil;Electrònica;3;891,22;2673,66;PayPal;Alemanya
1673;2023-06-13 00:00:00;C8633;Ratolí;Accessoris;4;68,8;275,2;PayPal;Espanya
1674;2023-01-22 00:00:00;C3113;Tablet;Electrònica;1;415,55;415,55;PayPal;Països Baixos
1675;2023-04-13 00:00:00;C2582;Cadira oficina;Oficina;4;222,51;890,04;PayPal;França
1676;2023-03-26 00:00:00;C8503;Tablet;Electrònica;2;349,58;699,16;Targeta;França
1677;2023-03-14 00:00:00;C7622;Ratolí;Accessoris;3;45,74;137,22;Transferència;Alemanya
1678;2023-01-02 00:00:00;C6875;Impressora;Oficina;5;397,07;1985,35;Transferència;Espanya
1679;2023-12-19 00:00:00;C6218;Teclat;Accessoris;3;15,72;47,16;Targeta;Portugal
1680;2023-01-02 00:00:00;C1754;Impressora;Oficina;2;129,2;258,4;PayPal;Espanya
1681;2023-08-17 00:00:00;C8823;Impressora;Oficina;3;128,26;384,78;Transferència;Espanya
1682;2023-09-27 00:00:00;C8926;Cadira oficina;Oficina;5;167,6;838;PayPal;Països Baixos
1683;2023-12-03 00:00:00;C9697;Cadira oficina;Oficina;5;78,79;393,95;Targeta;Itàlia
1684;2023-06-20 00:00:00;C9553;Monitor;Electrònica;2;568,09;1136,18;Targeta;Itàlia
1685;2023-04-10 00:00:00;C8281;Ratolí;Accessoris;1;61,62;61,62;Transferència;França
1686;2023-06-06 00:00:00;C4932;Ratolí;Accessoris;2;60,47;120,94;Transferència;Alemanya
1687;2023-06-21 00:00:00;C1719;Ratolí;Accessoris;2;30,97;61,94;Transferència;Itàlia
1688;2023-04-24 00:00:00;C5157;Portàtil;Electrònica;3;1454,8;4364,4;Transferència;Països Baixos
1689;2023-12-28 00:00:00;C7713;Cadira oficina;Oficina;5;101,75;508,75;Targeta;Països Baixos
1690;2023-07-15 00:00:00;C4936;Cadira oficina;Oficina;1;61,69;61,69;PayPal;Portugal
1691;2023-01-08 00:00:00;C8265;Impressora;Oficina;5;387,91;1939,55;Transferència;França
1692;2023-02-14 00:00:00;C7792;Cadira oficina;Oficina;5;250,83;1254,15;PayPal;França
1693;2023-05-06 00:00:00;C5674;Teclat;Accessoris;1;21,49;21,49;Transferència;Portugal
1694;2023-01-29 00:00:00;C5569;Tablet;Electrònica;4;225,12;900,48;Transferència;Alemanya
1695;2023-03-03 00:00:00;C5675;Mòbil;Electrònica;1;578,32;578,32;PayPal;Espanya
1696;2023-08-19 00:00:00;C6419;Ratolí;Accessoris;5;39,13;195,65;Targeta;Espanya
1697;2023-05-10 00:00:00;C2468;USB;Accessoris;1;11,2;11,2;Transferència;Portugal
1698;2023-03-05 00:00:00;C6073;Auriculars;Accessoris;4;45,85;183,4;Transferència;Itàlia
1699;2023-02-27 00:00:00;C2129;Ratolí;Accessoris;5;31,41;157,05;PayPal;Espanya
1700;2023-06-11 00:00:00;C2790;Impressora;Oficina;3;298;894;PayPal;Espanya
1701;2023-01-03 00:00:00;C3073;Cadira oficina;Oficina;3;146,77;440,31;Transferència;Portugal
1702;2023-07-17 00:00:00;C1810;Teclat;Accessoris;5;81,67;408,35;PayPal;Itàlia
1703;2023-10-25 00:00:00;C3032;Auriculars;Accessoris;1;90,25;90,25;PayPal;Espanya
1704;2023-12-25 00:00:00;C8129;Monitor;Electrònica;3;457,48;1372,44;Targeta;Portugal
1705;2023-04-14 00:00:00;C1947;Tablet;Electrònica;4;265,81;1063,24;Targeta;França
1706;2023-07-06 00:00:00;C3013;Auriculars;Accessoris;5;23;115;PayPal;Itàlia
1707;2023-01-30 00:00:00;C5920;Ratolí;Accessoris;5;24,81;124,05;PayPal;Espanya
1708;2023-10-03 00:00:00;C5376;USB;Accessoris;3;48,16;144,48;Transferència;Alemanya
1709;2023-07-26 00:00:00;C5423;Teclat;Accessoris;3;84,76;254,28;Targeta;Alemanya
1710;2023-02-09 00:00:00;C9159;Ratolí;Accessoris;3;58,29;174,87;Transferència;Països Baixos
1711;2023-06-19 00:00:00;C8867;Portàtil;Electrònica;3;1210,62;3631,86;PayPal;Alemanya
1712;2023-08-17 00:00:00;C8776;Mòbil;Electrònica;3;918,07;2754,21;Targeta;Portugal
1713;2023-12-18 00:00:00;C5619;Cadira oficina;Oficina;2;115,92;231,84;Transferència;Països Baixos
1714;2023-08-08 00:00:00;C8856;Monitor;Electrònica;2;275,86;551,72;Transferència;Portugal
1715;2023-06-10 00:00:00;C6738;Portàtil;Electrònica;5;1090,94;5454,7;Transferència;Espanya
1716;2023-01-18 00:00:00;C9989;Monitor;Electrònica;3;324,04;972,12;Targeta;Espanya
1717;2023-02-08 00:00:00;C3976;Impressora;Oficina;5;369,1;1845,5;PayPal;Portugal
1718;2023-08-29 00:00:00;C2392;Monitor;Electrònica;1;340,09;340,09;Targeta;França
1719;2023-06-15 00:00:00;C1105;Cadira oficina;Oficina;2;268,55;537,1;Targeta;Espanya
1720;2023-03-13 00:00:00;C7985;Ratolí;Accessoris;3;60,31;180,93;Transferència;Espanya
1721;2023-07-05 00:00:00;C7213;USB;Accessoris;5;8,68;43,4;Targeta;Portugal
1722;2023-05-20 00:00:00;C4981;Impressora;Oficina;2;341,1;682,2;PayPal;Itàlia
1723;2023-03-30 00:00:00;C7376;USB;Accessoris;2;29,43;58,86;PayPal;Alemanya
1724;2023-01-09 00:00:00;C1078;Auriculars;Accessoris;3;52,69;158,07;Transferència;Alemanya
1725;2023-09-26 00:00:00;C9417;Teclat;Accessoris;1;64,17;64,17;Transferència;Països Baixos
1726;2023-10-18 00:00:00;C3178;Teclat;Accessoris;2;89,59;179,18;PayPal;Portugal
1727;2023-11-22 00:00:00;C9895;Impressora;Oficina;3;79,47;238,41;PayPal;Alemanya
1728;2023-07-29 00:00:00;C5710;Teclat;Accessoris;3;76,51;229,53;Transferència;França
1729;2023-05-13 00:00:00;C7794;Monitor;Electrònica;4;253,22;1012,88;Targeta;Portugal
1730;2023-05-09 00:00:00;C4675;Portàtil;Electrònica;4;1002,61;4010,44;Transferència;França
1731;2023-01-12 00:00:00;C9524;USB;Accessoris;2;32,65;65,3;Targeta;Itàlia
1732;2023-06-22 00:00:00;C4170;Mòbil;Electrònica;5;709,16;3545,8;Transferència;Portugal
1733;2023-11-10 00:00:00;C1028;Monitor;Electrònica;3;366,65;1099,95;Targeta;Espanya
1734;2023-12-17 00:00:00;C3024;USB;Accessoris;4;15,75;63;PayPal;Portugal
1735;2023-07-11 00:00:00;C6791;Auriculars;Accessoris;2;23,54;47,08;Transferència;Itàlia
1736;2023-06-01 00:00:00;C2238;Ratolí;Accessoris;2;33,91;67,82;PayPal;França
1737;2023-08-20 00:00:00;C8961;Monitor;Electrònica;3;598,99;1796,97;PayPal;Portugal
1738;2023-11-30 00:00:00;C2460;Auriculars;Accessoris;2;196,45;392,9;PayPal;Itàlia
1739;2023-10-21 00:00:00;C8766;Portàtil;Electrònica;2;1235,78;2471,56;Targeta;França
1740;2023-10-10 00:00:00;C8529;Ratolí;Accessoris;1;19,38;19,38;PayPal;Itàlia
1741;2023-12-22 00:00:00;C2563;Teclat;Accessoris;4;29,63;118,52;Targeta;Països Baixos
1742;2023-06-17 00:00:00;C3553;Tablet;Electrònica;3;823,15;2469,45;Targeta;Espanya
1743;2023-08-19 00:00:00;C6835;Tablet;Electrònica;4;852,37;3409,48;PayPal;Espanya
1744;2023-03-26 00:00:00;C5362;Monitor;Electrònica;5;208,55;1042,75;Targeta;Itàlia
1745;2023-08-04 00:00:00;C4998;Portàtil;Electrònica;3;928,03;2784,09;PayPal;França
1746;2023-04-25 00:00:00;C7363;Monitor;Electrònica;5;387,9;1939,5;Transferència;Portugal
1747;2023-12-09 00:00:00;C2400;Auriculars;Accessoris;3;116,56;349,68;Targeta;Espanya
1748;2023-01-27 00:00:00;C3786;Tablet;Electrònica;1;160,51;160,51;Transferència;Portugal
1749;2023-01-21 00:00:00;C3739;Cadira oficina;Oficina;5;71,88;359,4;PayPal;Portugal
1750;2023-01-20 00:00:00;C8422;Portàtil;Electrònica;5;1179,41;5897,05;Transferència;Portugal
1751;2023-01-25 00:00:00;C4457;Portàtil;Electrònica;4;1372,7;5490,8;Transferència;Espanya
1752;2023-06-18 00:00:00;C9184;Auriculars;Accessoris;2;157,8;315,6;PayPal;Alemanya
1753;2023-11-03 00:00:00;C5868;Mòbil;Electrònica;1;1019,23;1019,23;Targeta;Espanya
1754;2023-02-17 00:00:00;C1920;Auriculars;Accessoris;4;177,03;708,12;Targeta;França
1755;2023-11-28 00:00:00;C3017;Portàtil;Electrònica;3;858,65;2575,95;Transferència;França
1756;2023-07-04 00:00:00;C7830;Auriculars;Accessoris;5;132,83;664,15;Targeta;Portugal
1757;2023-11-05 00:00:00;C2438;Teclat;Accessoris;4;27,54;110,16;Targeta;Alemanya
1758;2023-07-19 00:00:00;C3263;Cadira oficina;Oficina;1;109,57;109,57;PayPal;Països Baixos
1759;2023-01-16 00:00:00;C8027;Mòbil;Electrònica;4;746,92;2987,68;PayPal;Itàlia
1760;2023-02-08 00:00:00;C6720;Monitor;Electrònica;5;308,99;1544,95;Targeta;Itàlia
1761;2023-05-17 00:00:00;C6095;USB;Accessoris;4;9,47;37,88;Targeta;Itàlia
1762;2023-03-18 00:00:00;C8135;Ratolí;Accessoris;2;60,4;120,8;PayPal;Portugal
1763;2023-11-15 00:00:00;C8492;Teclat;Accessoris;4;97,84;391,36;Targeta;Portugal
1764;2023-11-26 00:00:00;C8447;Monitor;Electrònica;1;217,84;217,84;Targeta;Itàlia
1765;2023-09-20 00:00:00;C4161;USB;Accessoris;2;41,1;82,2;Transferència;Països Baixos
1766;2023-01-29 00:00:00;C9624;Tablet;Electrònica;3;183,38;550,14;PayPal;Països Baixos
1767;2023-10-06 00:00:00;C3233;USB;Accessoris;5;8,55;42,75;PayPal;França
1768;2023-06-07 00:00:00;C6906;Ratolí;Accessoris;4;47,5;190;PayPal;Països Baixos
1769;2023-05-31 00:00:00;C7944;Ratolí;Accessoris;5;65,78;328,9;Transferència;França
1770;2023-03-14 00:00:00;C2951;Auriculars;Accessoris;2;169,75;339,5;PayPal;Espanya
1771;2023-01-19 00:00:00;C8799;Auriculars;Accessoris;1;108,55;108,55;Targeta;Espanya
1772;2023-07-15 00:00:00;C5439;Auriculars;Accessoris;4;107,57;430,28;Targeta;Alemanya
1773;2023-08-06 00:00:00;C9636;Impressora;Oficina;3;382,25;1146,75;Targeta;Alemanya
1774;2023-03-21 00:00:00;C2030;Monitor;Electrònica;1;330,34;330,34;Targeta;Espanya
1775;2023-01-16 00:00:00;C2447;Portàtil;Electrònica;2;1026,2;2052,4;PayPal;Itàlia
1776;2023-08-29 00:00:00;C9106;Monitor;Electrònica;3;141,01;423,03;PayPal;França
1777;2023-10-15 00:00:00;C7952;Auriculars;Accessoris;1;87,92;87,92;Targeta;França
1778;2023-06-02 00:00:00;C2672;Tablet;Electrònica;3;523,14;1569,42;PayPal;Itàlia
1779;2023-09-16 00:00:00;C7085;Teclat;Accessoris;5;89,48;447,4;PayPal;Espanya
1780;2023-04-11 00:00:00;C2221;Monitor;Electrònica;1;243,04;243,04;PayPal;Països Baixos
1781;2023-01-26 00:00:00;C4253;Portàtil;Electrònica;5;1441,95;7209,75;Targeta;Espanya
1782;2023-01-31 00:00:00;C8482;Ratolí;Accessoris;2;22,85;45,7;Transferència;Espanya
1783;2023-08-12 00:00:00;C4513;Teclat;Accessoris;2;110,12;220,24;Transferència;Països Baixos
1784;2023-07-10 00:00:00;C3072;Cadira oficina;Oficina;5;107,04;535,2;Transferència;Itàlia
1785;2023-12-04 00:00:00;C4949;Cadira oficina;Oficina;4;137,17;548,68;Transferència;França
1786;2023-05-17 00:00:00;C3555;Impressora;Oficina;2;144,41;288,82;Transferència;Itàlia
1787;2023-07-01 00:00:00;C6993;Portàtil;Electrònica;4;1117,5;4470;PayPal;Portugal
1788;2023-12-14 00:00:00;C3914;Tablet;Electrònica;5;546,05;2730,25;PayPal;Països Baixos
1789;2023-10-14 00:00:00;C6085;Impressora;Oficina;3;184,19;552,57;Transferència;Països Baixos
1790;2023-01-15 00:00:00;C1938;Impressora;Oficina;4;155,02;620,08;PayPal;França
1791;2023-04-24 00:00:00;C4690;Tablet;Electrònica;5;431,98;2159,9;Transferència;Països Baixos
1792;2023-03-25 00:00:00;C9405;USB;Accessoris;2;8,49;16,98;Transferència;Alemanya
1793;2023-03-31 00:00:00;C5938;USB;Accessoris;3;46,99;140,97;Targeta;Portugal
1794;2023-05-03 00:00:00;C4345;Mòbil;Electrònica;2;671,32;1342,64;PayPal;França
1795;2023-04-28 00:00:00;C2737;Portàtil;Electrònica;2;917,68;1835,36;PayPal;Països Baixos
1796;2023-07-10 00:00:00;C8095;Mòbil;Electrònica;3;825,09;2475,27;PayPal;Portugal
1797;2023-01-21 00:00:00;C6330;Teclat;Accessoris;1;34,67;34,67;PayPal;França
1798;2023-07-07 00:00:00;C9563;Mòbil;Electrònica;5;865,65;4328,25;PayPal;Alemanya
1799;2023-05-31 00:00:00;C2164;Portàtil;Electrònica;2;1010,82;2021,64;PayPal;Alemanya
1800;2023-11-30 00:00:00;C9712;Cadira oficina;Oficina;4;273,3;1093,2;PayPal;Portugal
1801;2023-04-11 00:00:00;C8111;Cadira oficina;Oficina;3;109,13;327,39;Targeta;Itàlia
1802;2023-02-12 00:00:00;C8262;Ratolí;Accessoris;1;53,81;53,81;PayPal;Itàlia
1803;2023-04-10 00:00:00;C4083;Ratolí;Accessoris;3;45,84;137,52;PayPal;Itàlia
1804;2023-12-03 00:00:00;C6599;Ratolí;Accessoris;2;23,84;47,68;Transferència;Espanya
1805;2023-05-22 00:00:00;C7571;Auriculars;Accessoris;4;40,94;163,76;Targeta;Alemanya
1806;2023-12-10 00:00:00;C8450;Monitor;Electrònica;3;220,53;661,59;Targeta;Espanya
1807;2023-10-07 00:00:00;C2313;Ratolí;Accessoris;5;20,19;100,95;PayPal;Alemanya
1808;2023-08-02 00:00:00;C9949;Tablet;Electrònica;3;899,89;2699,67;Transferència;Espanya
1809;2023-02-13 00:00:00;C5939;USB;Accessoris;2;11,36;22,72;PayPal;Portugal
1810;2023-07-18 00:00:00;C8637;Cadira oficina;Oficina;4;110,23;440,92;Targeta;Alemanya
1811;2023-04-03 00:00:00;C4867;Mòbil;Electrònica;4;462,67;1850,68;PayPal;França
1812;2023-08-08 00:00:00;C3327;Ratolí;Accessoris;2;43,86;87,72;Transferència;Alemanya
1813;2023-11-05 00:00:00;C9067;Auriculars;Accessoris;5;142,72;713,6;PayPal;Països Baixos
1814;2023-11-01 00:00:00;C5381;Teclat;Accessoris;5;51,82;259,1;PayPal;Alemanya
1815;2023-10-20 00:00:00;C4078;Portàtil;Electrònica;2;1164,14;2328,28;PayPal;Alemanya
1816;2023-07-09 00:00:00;C3523;Tablet;Electrònica;4;680,42;2721,68;Transferència;Espanya
1817;2023-08-30 00:00:00;C5581;Portàtil;Electrònica;5;833,06;4165,3;Transferència;Alemanya
1818;2023-12-30 00:00:00;C7552;Portàtil;Electrònica;2;1490,15;2980,3;Targeta;França
1819;2023-07-16 00:00:00;C7035;Auriculars;Accessoris;4;124,14;496,56;PayPal;Alemanya
1820;2023-12-26 00:00:00;C1834;Impressora;Oficina;4;105,71;422,84;Targeta;França
1821;2023-10-17 00:00:00;C6993;Monitor;Electrònica;5;295,35;1476,75;Targeta;França
1822;2023-10-31 00:00:00;C1209;Monitor;Electrònica;1;464,61;464,61;Transferència;Portugal
1823;2023-08-22 00:00:00;C1792;Cadira oficina;Oficina;5;100,61;503,05;Transferència;Espanya
1824;2023-10-08 00:00:00;C4110;Portàtil;Electrònica;4;1304,08;5216,32;Targeta;Alemanya
1825;2023-04-14 00:00:00;C6193;Impressora;Oficina;3;110,89;332,67;Transferència;França
1826;2023-05-27 00:00:00;C9475;Teclat;Accessoris;3;57,03;171,09;Targeta;França
1827;2023-08-28 00:00:00;C6917;Mòbil;Electrònica;1;863,49;863,49;Transferència;Portugal
1828;2023-04-15 00:00:00;C6578;Mòbil;Electrònica;5;719,69;3598,45;Targeta;Alemanya
1829;2023-11-06 00:00:00;C4845;Mòbil;Electrònica;4;1103,03;4412,12;Targeta;Països Baixos
1830;2023-08-09 00:00:00;C1378;Monitor;Electrònica;4;148,69;594,76;Targeta;França
1831;2023-09-15 00:00:00;C1224;Teclat;Accessoris;1;51,75;51,75;Transferència;Espanya
1832;2023-07-02 00:00:00;C1711;Impressora;Oficina;4;342,44;1369,76;Transferència;Alemanya
1833;2023-12-19 00:00:00;C8173;Ratolí;Accessoris;4;27,9;111,6;Transferència;Països Baixos
1834;2023-06-04 00:00:00;C7400;Impressora;Oficina;5;118,23;591,15;PayPal;Països Baixos
1835;2023-02-09 00:00:00;C2823;Cadira oficina;Oficina;1;231,27;231,27;Transferència;Itàlia
1836;2023-10-25 00:00:00;C8777;Portàtil;Electrònica;1;1407,41;1407,41;Targeta;Itàlia
1837;2023-08-30 00:00:00;C2222;Portàtil;Electrònica;3;1012,06;3036,18;Transferència;Itàlia
1838;2023-08-30 00:00:00;C8490;Cadira oficina;Oficina;4;232,29;929,16;Targeta;Alemanya
1839;2023-10-29 00:00:00;C6127;Impressora;Oficina;2;172,57;345,14;Transferència;Portugal
1840;2023-02-18 00:00:00;C2325;USB;Accessoris;3;5,98;17,94;Transferència;Alemanya
1841;2023-08-07 00:00:00;C9539;Ratolí;Accessoris;5;36,77;183,85;PayPal;Espanya
1842;2023-09-30 00:00:00;C4232;Tablet;Electrònica;4;425,51;1702,04;PayPal;Països Baixos
1843;2023-08-09 00:00:00;C2824;Monitor;Electrònica;4;362,13;1448,52;PayPal;Espanya
1844;2023-07-24 00:00:00;C1404;Portàtil;Electrònica;5;1453,39;7266,95;Transferència;Portugal
1845;2023-09-23 00:00:00;C4845;Ratolí;Accessoris;5;32,02;160,1;Transferència;Portugal
1846;2023-05-21 00:00:00;C1064;Cadira oficina;Oficina;1;208,34;208,34;PayPal;Espanya
1847;2023-08-21 00:00:00;C3242;Impressora;Oficina;2;76,85;153,7;Transferència;Portugal
1848;2023-06-26 00:00:00;C2469;Ratolí;Accessoris;2;57,78;115,56;Targeta;Alemanya
1849;2023-08-06 00:00:00;C1823;Monitor;Electrònica;5;369,05;1845,25;Targeta;Portugal
1850;2023-09-10 00:00:00;C9989;Cadira oficina;Oficina;4;100,38;401,52;Targeta;Països Baixos
1851;2023-11-29 00:00:00;C6534;Ratolí;Accessoris;3;56,54;169,62;Targeta;França
1852;2023-11-04 00:00:00;C4718;USB;Accessoris;4;33,59;134,36;PayPal;Països Baixos
1853;2023-08-13 00:00:00;C4641;Ratolí;Accessoris;3;29,16;87,48;Transferència;Alemanya
1854;2023-04-13 00:00:00;C9587;Tablet;Electrònica;3;682,3;2046,9;PayPal;Itàlia
1855;2023-02-24 00:00:00;C5326;USB;Accessoris;3;5,46;16,38;PayPal;França
1856;2023-08-20 00:00:00;C9648;Portàtil;Electrònica;2;1444,54;2889,08;Transferència;Portugal
1857;2023-11-29 00:00:00;C6494;Teclat;Accessoris;5;63,11;315,55;Targeta;Espanya
1858;2023-05-25 00:00:00;C7273;Cadira oficina;Oficina;4;75,58;302,32;Transferència;Espanya
1859;2023-04-24 00:00:00;C4994;Portàtil;Electrònica;5;1128,86;5644,3;PayPal;Portugal
1860;2023-10-03 00:00:00;C2736;Ratolí;Accessoris;1;54,25;54,25;Transferència;Espanya
1861;2023-06-02 00:00:00;C2356;Mòbil;Electrònica;3;392,69;1178,07;Targeta;França
1862;2023-01-31 00:00:00;C2764;Monitor;Electrònica;5;459,05;2295,25;PayPal;Espanya
1863;2023-11-06 00:00:00;C1667;Impressora;Oficina;3;388,75;1166,25;Transferència;Espanya
1864;2023-04-09 00:00:00;C5070;Portàtil;Electrònica;3;1283,12;3849,36;Targeta;Països Baixos
1865;2023-03-03 00:00:00;C4620;Ratolí;Accessoris;3;61,3;183,9;Targeta;Alemanya
1866;2023-02-21 00:00:00;C3650;Portàtil;Electrònica;1;1383,23;1383,23;Transferència;Països Baixos
1867;2023-10-25 00:00:00;C9047;USB;Accessoris;1;33,52;33,52;Transferència;Alemanya
1868;2023-08-28 00:00:00;C2159;Auriculars;Accessoris;3;121,06;363,18;Targeta;Alemanya
1869;2023-03-05 00:00:00;C9445;Teclat;Accessoris;2;61,26;122,52;Transferència;Portugal
1870;2023-01-16 00:00:00;C6264;Impressora;Oficina;4;121,23;484,92;Targeta;Itàlia
1871;2023-12-15 00:00:00;C5712;Teclat;Accessoris;5;84,34;421,7;Transferència;Alemanya
1872;2023-11-28 00:00:00;C5598;USB;Accessoris;4;38,66;154,64;Transferència;Països Baixos
1873;2023-06-25 00:00:00;C5491;Impressora;Oficina;1;188,62;188,62;Transferència;Portugal
1874;2023-08-12 00:00:00;C5613;Cadira oficina;Oficina;2;245,98;491,96;Targeta;Espanya
1875;2023-04-26 00:00:00;C1225;USB;Accessoris;3;49,48;148,44;Transferència;Espanya
1876;2023-11-14 00:00:00;C5036;Cadira oficina;Oficina;1;122,95;122,95;Transferència;Alemanya
1877;2023-04-06 00:00:00;C3803;Cadira oficina;Oficina;1;287,42;287,42;Transferència;Itàlia
1878;2023-07-03 00:00:00;C9795;Auriculars;Accessoris;3;149,86;449,58;PayPal;França
1879;2023-05-13 00:00:00;C3838;Monitor;Electrònica;4;408,93;1635,72;PayPal;Països Baixos
1880;2023-08-09 00:00:00;C1975;Monitor;Electrònica;3;157,37;472,11;Targeta;Alemanya
1881;2023-10-03 00:00:00;C3738;Cadira oficina;Oficina;3;229,91;689,73;Targeta;França
1882;2023-06-27 00:00:00;C9353;Impressora;Oficina;5;119,37;596,85;PayPal;França
1883;2023-10-14 00:00:00;C2963;USB;Accessoris;1;48,6;48,6;Targeta;França
1884;2023-04-23 00:00:00;C4061;Portàtil;Electrònica;2;1388,77;2777,54;Targeta;Portugal
1885;2023-07-08 00:00:00;C9101;Cadira oficina;Oficina;1;136,87;136,87;Targeta;Països Baixos
1886;2023-02-13 00:00:00;C5223;Auriculars;Accessoris;1;143,34;143,34;Transferència;Països Baixos
1887;2023-11-11 00:00:00;C5607;Ratolí;Accessoris;1;58,03;58,03;Targeta;Països Baixos
1888;2023-08-07 00:00:00;C5538;Cadira oficina;Oficina;4;73,29;293,16;PayPal;Espanya
1889;2023-08-16 00:00:00;C2726;Teclat;Accessoris;1;42,45;42,45;PayPal;França
1890;2023-09-24 00:00:00;C8013;Cadira oficina;Oficina;2;217,91;435,82;Transferència;Alemanya
1891;2023-07-09 00:00:00;C1686;Tablet;Electrònica;1;747,34;747,34;PayPal;Espanya
1892;2023-05-25 00:00:00;C5647;USB;Accessoris;5;46,61;233,05;Targeta;França
1893;2023-06-30 00:00:00;C7642;Portàtil;Electrònica;2;1214,75;2429,5;Transferència;França
1894;2023-06-29 00:00:00;C5784;Teclat;Accessoris;2;57,61;115,22;Targeta;Itàlia
1895;2023-05-18 00:00:00;C1877;Ratolí;Accessoris;5;29,39;146,95;Targeta;Alemanya
